tool net total_wl #pins #vias li1_wl met1_wl met2_wl met3_wl met4_wl met5_wl 
grt: N0019 75.9 3 3 0 3 75.9 3 0 3 0 3 0 3 0
drt: N0019 59.9 3 4 0 4 59.9 4 0 4 0 4 0 4 0
grt: N0020 89.7 3 7 0 7 48.3 7 0 7 41.4 7 0 7 0
drt: N0020 65.98 3 7 0 7 12.98 7 1.02 7 51.98 7 0 7 0
grt: N0021 110.4 3 7 0 7 20.7 7 0 7 89.7 7 0 7 0
drt: N0021 105.66 3 9 0 9 13.44 9 11.26 9 80.96 9 0 9 0
grt: N0022 82.8 3 7 0 7 48.3 7 0 7 34.5 7 0 7 0
drt: N0022 60.36 3 8 0 8 36.22 8 0.68 8 23.46 8 0 8 0
grt: N0023 158.7 3 14 0 14 20.7 14 27.6 14 110.4 14 0 14 0
drt: N0023 105.16 3 12 0 12 16.32 12 6.5 12 82.34 12 0 12 0
grt: N0024 82.8 3 7 0 7 41.4 7 0 7 41.4 7 0 7 0
drt: N0024 63.27 3 9 0 9 18.16 9 1.87 9 43.24 9 0 9 0
grt: N0025 89.7 3 7 0 7 41.4 7 0 7 48.3 7 0 7 0
drt: N0025 66.66 3 7 0 7 24.94 7 1.7 7 40.02 7 0 7 0
grt: N0026 110.4 3 9 0 9 0 9 0 9 110.4 9 0 9 0
drt: N0026 96.53 3 11 0 11 0 11 3.61 11 92.92 11 0 11 0
grt: N0027 144.9 3 17 0 17 48.3 17 0 17 96.6 17 0 17 0
drt: N0027 105.5 3 15 0 15 43.58 15 4.88 15 57.04 15 0 15 0
grt: N0028 82.8 3 7 0 7 41.4 7 0 7 41.4 7 0 7 0
drt: N0028 60.24 3 7 0 7 19.08 7 0.68 7 40.48 7 0 7 0
grt: N0029 89.7 3 7 0 7 34.5 7 0 7 55.2 7 0 7 0
drt: N0029 64.79 3 9 0 9 0 9 0.85 9 63.94 9 0 9 0
grt: N0030 179.4 3 10 0 10 13.8 10 62.1 10 103.5 10 0 10 0
drt: N0030 116.2 3 11 0 11 18.4 11 22.82 11 74.98 11 0 11 0
grt: N0031 172.5 3 9 0 9 20.7 9 48.3 9 103.5 9 0 9 0
drt: N0031 133.62 3 12 0 12 12.76 12 34.84 12 86.02 12 0 12 0
grt: N0032 89.7 3 7 0 7 55.2 7 0 7 34.5 7 0 7 0
drt: N0032 60.58 3 7 0 7 31.04 7 1.02 7 28.52 7 0 7 0
grt: N0033 82.8 3 7 0 7 20.7 7 0 7 62.1 7 0 7 0
drt: N0033 66.1 3 7 0 7 12.52 7 0.68 7 52.9 7 0 7 0
grt: N0034 131.1 3 7 0 7 89.7 7 41.4 7 0 7 0 7 0
drt: N0034 98.62 3 11 0 11 66.32 11 32.3 11 0 11 0 11 0
grt: N0035 138 3 7 0 7 20.7 7 27.6 7 89.7 7 0 7 0
drt: N0035 114.72 3 10 0 10 17.36 10 20.78 10 76.58 10 0 10 0
grt: N0036 110.4 3 7 0 7 20.7 7 0 7 89.7 7 0 7 0
drt: N0036 98.64 3 9 0 9 16.08 9 3.44 9 79.12 9 0 9 0
grt: N0037 117.3 3 9 0 9 0 9 0 9 117.3 9 0 9 0
drt: N0037 102.05 3 11 0 11 0 11 3.61 11 98.44 11 0 11 0
grt: N0038 82.8 3 7 0 7 48.3 7 0 7 34.5 7 0 7 0
drt: N0038 60.36 3 7 0 7 35.88 7 1.02 7 23.46 7 0 7 0
grt: N0039 82.8 3 7 0 7 20.7 7 0 7 62.1 7 0 7 0
drt: N0039 66.1 3 7 0 7 12.52 7 0.68 7 52.9 7 0 7 0
grt: N0040 110.4 3 7 0 7 20.7 7 0 7 89.7 7 0 7 0
drt: N0040 98.64 3 9 0 9 12.86 9 3.44 9 82.34 9 0 9 0
grt: N0041 117.3 3 9 0 9 0 9 0 9 117.3 9 0 9 0
drt: N0041 102.27 3 11 0 11 10.8 11 3.61 11 87.86 11 0 11 0
grt: N0042 75.9 3 3 0 3 75.9 3 0 3 0 3 0 3 0
drt: N0042 66.7 3 8 0 8 58.76 8 7.94 8 0 8 0 8 0
